Time,Speed (mph),Speed (m/s),Distance (m),Grade (%),Grade (radians),F_aero (N),F_roll (N),F_grade (N),Acceleration (m/s^2),F_inertia (N),Fthrust (N),Fbrake (N),P_veh (W),P_veh (kW),a,b,Tg (Nm),Tm (Nm),Wg (rad/s),Wm (rad/s),Pbatt (kW),Teng (Nm),Weng (rad/s),Peng (kW)
1366,2.5,1.1176,11990.238655999992,2.4924919140849218,0.024919759515384367,0.37470892799999994,293.9087185450167,488.3767363016768,-1.207008,-2414.016,0.0,-1631.3558362253066,0.0,0.0,-4.193193156063627e-05,0.06531221627340411,-3.3899999999999997,-8.813999999999998,337.1531488307752,15.322296000000001,-1086.2999077582786,12.203999999999999,104.71975511965977,1.2779998914803277
1367,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,-1.1176,-2235.2,0.0,-1452.9145451533063,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,-8.813999999999998,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1368,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1369,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1370,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1371,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1372,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1373,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1374,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1375,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1376,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1377,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1378,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1379,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1380,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1381,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1382,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1383,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1384,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1385,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1386,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1387,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1388,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1389,0.0,0.0,11990.238655999992,2.4924919140849218,0.024919759515384367,0.0,293.9087185450167,488.3767363016768,0.0,0.0,782.2854548466935,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,48.245478836374424,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
1390,3.0,1.34112,11991.579775999991,2.5503962427595694,0.02549843488270835,0.5395808563200001,293.9044301615475,499.715169609602,1.34112,2682.2400000000002,3476.39918062747,0.0,4662.2684691231125,4.662268469123113,-4.133547137210153e-05,0.28151049822049534,-15.373761423761424,213.59490013975707,329.1855549107751,18.386755200000003,318.6759493236668,55.345541125541125,104.71975511965977,6.277999891480327
1391,5.9,2.6375360000000003,11994.217311999992,2.6629268895930336,0.02662297714170862,2.0869788453888005,293.895815065879,521.7487124518603,1.2964160000000002,2592.8320000000003,3410.5635063631285,0.0,8995.484028318982,8.995484028318982,-4.076697871554997e-05,0.4764761356997956,-28.855493025493026,173.7403794293511,282.9735101747752,36.16061856000001,450.70744845072386,103.87977489177489,104.71975511965977,11.277999891480327
1392,8.6,3.844544,11998.061855999991,2.823615627280846,0.028228655814667842,4.4341555703808,293.8828697979736,553.208175834467,1.2070079999999996,2414.015999999999,3265.5412012028205,0.0,12554.516831837096,12.554516831837097,-4.0245063358569156e-05,0.6307612179621394,-39.34128427128427,135.89947352798112,239.94850300677516,52.70869824000001,403.2581212551204,141.62862337662338,104.71975511965977,15.277999891480327
1393,11.5,5.14096,12003.202815999992,3.031928368350229,0.030309998379896893,7.928840916479999,293.86496202644906,593.9850098881026,1.2964159999999998,2592.8319999999994,3488.610812831031,0.0,17934.808644331817,17.934808644331817,-3.9692598959356185e-05,0.864879990424688,-40.09026936026936,150.22268936651125,365.09605755749106,70.48256160000001,15.28525891125173,144.3249696969697,152.3196438104142,22.277999891480327
1394,14.3,6.392672,12009.595487999992,3.279725491546169,0.03278550293490181,12.259876589875201,293.84200544018506,642.4807438194821,1.2517120000000004,2503.424000000001,3452.006625849543,0.0,22067.54610088285,22.06754610088285,-3.916730648540169e-05,1.0359319596449434,-40.46476190476191,146.5791191095842,434.7172644633018,87.64353312000001,161.65767076411248,145.67314285714286,184.05290293758384,27.277999891480327
1395,16.9,7.554975999999999,12017.150463999991,3.5552268704403716,0.03553730112684861,17.123298708172793,293.81437327050355,696.3845031819278,1.162303999999999,2324.607999999998,3331.930175160602,0.0,25172.652507014143,25.172652507014142,-3.868677991865608e-05,1.1573802725783975,-40.46476190476191,137.820807607838,496.1015356513314,103.57872096000001,-268.9618559112532,145.67314285714286,212.6128361520365,31.277999891480327
1396,17.3,7.733792,12024.884255999992,3.816228319703287,0.038143773362741044,17.943461609779202,293.7861486558121,747.4366802912466,0.1788160000000012,357.6320000000024,1416.7982905568401,0.0,10957.223285122165,10.957223285122165,-3.869444154536261e-05,0.5088823759693497,-31.476940836940834,21.50045641745055,101.31236879877513,106.03028832000003,-28.65340179776058,113.316987012987,104.71975511965977,12.277999891480327
1397,18.1,8.091424,12032.975679999992,4.064854201777933,0.0406261762708445,19.641342704332796,293.7574118972833,796.0540333693889,0.35763199999999973,715.2639999999994,1824.7167879710044,0.0,14764.557211391495,14.764557211391494,-3.846737144743542e-05,0.6765357215482488,-40.09026936026936,28.859157283358314,111.41216509833721,110.93342304000002,-30.15614837362682,144.3249696969697,111.06640694509369,16.277999891480327
1398,20.7,9.253727999999999,12042.229407999992,4.316502613647865,0.043138247427673485,25.689444569395192,293.7264888853779,845.2474379808962,1.162303999999999,2324.607999999998,3489.271371435667,0.0,32288.76818945263,32.288768189452625,-3.7997158666718235e-05,1.4447498513361796,-40.09026936026936,150.2708701545955,664.0272875749525,126.86861088,-198.87018971110228,144.3249696969697,276.0793544063757,40.27799989148033
1399,21.7,9.700768,12051.930175999993,4.540618707254048,0.045375020641754325,28.2314699369472,293.6973947274145,889.0452565140497,0.4470400000000012,894.0800000000024,2105.054121178414,0.0,20420.64165699568,20.420641656995677,-3.7818198336274836e-05,0.9072959021056358,-40.09026936026936,49.30681105486886,225.40508816105316,132.99752928000004,33.8543135848422,144.3249696969697,158.66629563584812,23.277999891480327
1400,22.4,10.013696,12061.943871999993,4.727159891915108,0.04723643495129363,30.082232274124795,293.6720627078096,925.4898641388908,0.31292799999999943,625.8559999999989,1875.100159120824,0.0,18776.682962987557,18.776682962987557,-3.7693552442265626e-05,0.8295890713357637,-40.46476190476191,31.560412564819913,157.13059024414778,137.28777216000003,-307.0332756511125,145.67314285714286,142.7996660722633,21.277999891480327
1401,22.5,10.0584,12072.002271999992,4.866852377008261,0.0486301524569813,30.351423168000004,293.65242942131795,952.7753494289279,0.04470400000000119,89.40800000000237,1366.1872020182484,0.0,13741.65735278035,13.74165735278035,-3.800726121534406e-05,0.6094855636258175,-36.71983645983646,4.17738231735359,18.449392030775076,137.90066400000003,101.88225274004276,132.19141125541125,104.71975511965977,14.277999891480327
1402,22.1,9.879584000000001,12081.881855999993,4.95617447299776,0.0495212238299258,29.281854003916806,293.63957797921285,970.2193204282732,-0.17881599999999942,-357.6319999999988,935.5087524114041,0.0,9242.43730218367,9.24243730218367,-3.993586418897724e-05,0.42898139998822493,-26.234045214045214,0.026985901644664523,24.823467166775057,135.44909664000005,-549.2367119017672,94.44256277056276,104.71975511965977,10.277999891480327
1403,21.5,9.61136,12091.493215999993,4.996690693968705,0.04992538513349189,27.713472314879997,293.63367212031596,978.1310912796272,-0.2682240000000018,-536.4480000000036,763.0302357148197,0.0,7333.758286339989,7.3337582863399895,-4.06117513370329e-05,0.3513152239837611,-20.99114959114959,1.078024608949768,34.384579870775084,131.77174560000003,-446.3846871876322,75.56813852813852,104.71975511965977,8.277999891480327
1404,20.9,9.343136,12100.836351999993,4.991866489032059,0.049877263114015156,26.188257094348796,293.6343778249791,977.1890737948611,-0.268224,-536.4480000000001,760.5637087141888,0.0,7106.050167181051,7.106050167181051,-4.065727902840701e-05,0.34260361088206737,-17.995209235209234,8.687562386281577,43.945692574775116,128.09439456,637.0193206763859,64.78275324675324,104.71975511965977,7.277999891480327
1405,20.4,9.119615999999999,12109.955967999993,4.945160928887985,0.049411357661147126,24.950218796236793,293.6411751212045,968.06857754809,-0.2235200000000006,-447.0400000000012,839.61997146553,0.0,7657.0117256965905,7.657011725696591,-4.042843014441708e-05,0.3659508864495373,-20.99114959114959,6.664438595143082,51.91328649477516,125.02993536000001,54.037579761595794,75.56813852813852,104.71975511965977,8.277999891480327
1406,19.8,8.851392,12118.807359999993,4.860519337095407,0.04856697151517222,23.504142101299205,293.6533317938705,951.5384650577339,-0.26822399999999824,-536.4479999999965,732.2479389529071,0.0,6481.413548864251,6.481413548864252,-4.08107967751267e-05,0.3180355128779405,-17.995209235209234,6.6222254233872135,61.47439919877506,121.35258432000003,5.132224152750609,64.78275324675324,104.71975511965977,7.277999891480327
1407,17.0,7.59968,12126.407039999993,4.757450313970366,0.04753865948297436,17.32654083072,293.6678537098078,931.4068152231523,-1.2517120000000004,-2503.424000000001,0.0,-1261.0227902363208,0.0,0.0,-4.193193156063628e-05,0.06531221627340422,-3.3899999999999997,-8.813999999999998,106.0929251507751,104.19161280000003,-1086.2999077582786,12.203999999999999,104.71975511965977,1.2779998914803277
1408,14.9,6.660896,12133.067935999992,4.6445051046917545,0.046411698002681405,13.310260656844799,293.683412115263,909.3427378217543,-0.9387840000000001,-1877.5680000000002,0.0,-661.231589406138,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,-8.813999999999998,139.55681961477512,91.32088416000002,-1086.2999077582786,12.203999999999999,104.71975511965977,1.2779998914803277
1409,14.9,6.660896,12139.728831999992,4.510960988603879,0.045079049688012456,13.310260656844799,293.70132883717383,883.250157790407,0.0,0.0,1190.2617472844256,0.0,7928.209711439841,7.928209711439841,-3.984293776939717e-05,0.3868900233914863,-23.6125974025974,25.424296154007195,139.55681961477512,91.32088416000002,-69.51096580432795,85.00535064935065,104.71975511965977,9.277999891480327
1410,15.2,6.795007999999999,12146.52383999999,4.354117721377666,0.0435136928541184,13.851640116019196,293.72170801948243,852.5992626939632,0.13411199999999912,268.2239999999982,1428.396610829463,0.0,9705.966397759086,9.705966397759086,-3.903446295252935e-05,0.46197265168417534,-28.855493025493026,29.16219594768333,134.77626326277516,93.15955968,-109.51862673144433,103.87977489177489,104.71975511965977,11.277999891480327
