Optimal_Peng (kW),Optimal_Pbatt (kW),P_veh (kW)
7.277999891480327,0.19254942932740704,7.470549320807734
5.277999891480327,0.5854160373842996,5.863415928864627
2.2779998914803277,0.8853392237066067,3.1633391151869343
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
1.2779998914803277,0.9397986756782033,2.217798567158531
,,0.0
,,0.0
,,0.4279547084883832
,,0.0
6.277999891480327,0.34598608510749695,6.623985976587824
9.277999891480327,0.7673981694605292,10.045398060940856
10.277999891480327,0.23977038540412643,10.517770276884454
1.2779998914803277,0.19381280463110606,1.4718126961114337
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
2.2779998914803277,0.20610852985207684,2.4841084213324045
9.277999891480327,0.10030290429446964,9.378302795774797
15.277999891480327,0.04730574479895466,15.325305636279282
21.277999891480327,0.12583732870687925,21.403837220187206
27.277999891480327,0.36379569001173806,27.641795581492065
24.277999891480327,0.903438673356181,25.181438564836508
17.277999891480327,0.8948698762940772,18.172869767774404
21.277999891480327,0.98693636284818,22.264936254328507
20.277999891480327,0.9626187540157893,21.240618645496117
20.277999891480327,0.32262694112550605,20.600626832605833
22.277999891480327,0.31096932330998683,22.588969214790314
28.277999891480327,0.7222035588722306,29.000203450352558
33.27799989148033,0.912456048123147,34.190455939603474
28.277999891480327,0.5776625901940982,28.855662481674425
21.277999891480327,0.9480248798033841,22.22602477128371
18.277999891480327,0.0545474060973703,18.332547297577698
14.277999891480327,0.9298597856058084,15.207859677086136
12.277999891480327,0.717868900773249,12.995868792253576
11.277999891480327,0.5046854039562607,11.782685295436588
1.2779998914803277,0.024750148027881114,1.3027500395082088
6.277999891480327,0.2714353563966796,6.549435247877007
3.2779998914803277,0.731309704139306,4.009309595619634
1.2779998914803277,0.21065930867651583,1.4886592001568435
,,1.1508687441456689
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
1.2779998914803277,0.5021699977671739,1.7801698892475015
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.7920906969285202
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
1.2779998914803277,0.229436826493866,1.5074367179741937
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,1.0044082643527985
5.277999891480327,0.6562606885180564,5.934260579998384
12.277999891480327,0.10556198530944094,12.383561876789768
17.277999891480327,0.8996417978181377,18.177641689298465
23.277999891480327,0.8845696272710235,24.16256951875135
28.277999891480327,0.37494360702997653,28.652943498510304
19.277999891480327,0.5549815689452835,19.83298146042561
21.277999891480327,0.6760101509735605,21.954010042453888
26.277999891480327,0.8116462858042368,27.089646177284564
23.277999891480327,0.28909420627865146,23.56709409775898
22.277999891480327,0.8280727760975921,23.10607266757792
21.277999891480327,0.947134834513129,22.225134725993456
22.277999891480327,0.8761573646344267,23.154157256114754
24.277999891480327,0.8215733632455908,25.099573254725918
18.277999891480327,0.5634452663199063,18.841445157800234
21.277999891480327,0.9869676238209983,22.264967515301326
20.277999891480327,0.7993028423657087,21.077302733846036
19.277999891480327,0.2925963409429535,19.57059623242328
10.277999891480327,0.3915173102648897,10.669517201745217
7.277999891480327,0.018965400765327267,7.2969652922456545
5.277999891480327,0.8132941524998349,6.091294043980162
10.277999891480327,0.04755335945300487,10.325553250933332
1.2779998914803277,0.20739562809640932,1.485395519576737
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.020174813600798272
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.020049629143067054
,,0.36965288019174797
1.2779998914803277,0.9752856191347332,2.253285510615061
7.277999891480327,0.5666584704753195,7.844658361955647
10.277999891480327,0.1729561284564376,10.450956019936765
11.277999891480327,0.38108429510584685,11.659084186586174
3.2779998914803277,0.3057299176115964,3.583729809091924
,,0.0
5.277999891480327,0.27517671791393816,5.553176609394265
10.277999891480327,0.11412891482017962,10.392128806300507
9.277999891480327,0.3828933321128858,9.660893223593213
2.2779998914803277,0.12133559643377811,2.399335487914106
,,0.0
,,0.0
,,0.0
,,0.0
,,0.9897937563924906
,,0.0
1.2779998914803277,0.6213924874415144,1.899392378921842
1.2779998914803277,0.32659509492149086,1.6045949864018185
,,0.398609936552818
,,0.0
,,0.0
,,0.19696025418932456
3.2779998914803277,0.09167109007339169,3.3696709815537194
4.277999891480327,0.3800658289056589,4.658065720385986
3.2779998914803277,0.6302807525550818,3.9082806440354094
7.277999891480327,0.16957651816483832,7.4475764096451655
6.277999891480327,0.4921169436518964,6.770116835132224
9.277999891480327,0.06191821989122914,9.339918111371556
8.277999891480327,0.3290523434541548,8.607052234934482
8.277999891480327,0.5860581600574282,8.864058051537755
9.277999891480327,0.8520562661890612,10.130056157669388
9.277999891480327,0.904370751355982,10.18237064283631
10.277999891480327,0.9194165243093231,11.19741641578965
12.277999891480327,0.9290126998749457,13.207012591355273
10.277999891480327,0.3818764351346182,10.659876326614945
13.277999891480327,0.09504170547230473,13.373041596952632
10.277999891480327,0.24757200322505035,10.525571894705378
9.277999891480327,0.3386352417883689,9.616635133268696
5.277999891480327,0.21471765508718654,5.492717546567514
3.2779998914803277,0.10472427186278699,3.3827241633431147
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
2.2779998914803277,0.5589695058350026,2.8369693973153303
9.277999891480327,0.5818370502684189,9.859836941748746
15.277999891480327,0.5394096367131809,15.817409528193508
21.277999891480327,0.4004378559520383,21.678437747432366
27.277999891480327,0.11536567012265309,27.39336556160298
32.27799989148033,0.6213977106802346,32.89939760216056
29.277999891480327,0.7086905971763571,29.986690488656684
26.277999891480327,0.11468461198106183,26.39268450346139
12.277999891480327,0.6242304694832654,12.902230360963593
2.2779998914803277,0.20234134954292715,2.480341241023255
1.2779998914803277,0.1973238662778365,1.4753237577581642
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.03890562888765449
,,0.9469659488050874
2.2779998914803277,0.8878065525393293,3.165806444019657
8.277999891480327,0.12205210192460392,8.400051993404931
13.277999891480327,0.38899869157446254,13.66699858305479
10.277999891480327,0.9182538091536898,11.196253700634017
4.277999891480327,0.7446488766458419,5.022648768126169
,,0.5871508466464751
,,0.0
,,0.4924389182699217
,,0.7272302078821727
,,0.0
3.2779998914803277,0.2275828948281462,3.505582786308474
6.277999891480327,0.9591602357077322,7.2371601271880595
7.277999891480327,0.25074411369092076,7.528744005171248
8.277999891480327,0.25178062809167123,8.529780519571998
4.277999891480327,0.3516877111505545,4.629687602630882
5.277999891480327,0.8713100833785861,6.149309974858913
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
1.2779998914803277,0.30977065731532605,1.5877705487956537
,,0.7046427331748296
1.2779998914803277,0.16080317805565425,1.438803069535982
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.5691822106628993
,,0.1714431953012254
,,0.17339289161865667
,,0.17534173717787954
,,0.17728969276008635
,,0.6724159953455174
1.2779998914803277,0.9600524898077105,2.238052381288038
2.2779998914803277,0.09836493990251416,2.376364831382842
2.2779998914803277,0.7420305679711974,3.020030459451525
4.277999891480327,0.3615905389987777,4.639590430479105
7.277999891480327,0.020261687634246073,7.298261579114573
10.277999891480327,0.2431161683057912,10.521116059786118
4.277999891480327,0.6832392945062882,4.961239185986615
,,0.0
,,0.0
,,0.0
6.277999891480327,0.8798482477228378,7.157848139203165
13.277999891480327,0.28647964577183593,13.564479537252163
21.277999891480327,0.8161827354544648,22.094182626934792
27.277999891480327,0.0512215906685185,27.329221482148846
27.277999891480327,0.7861442787628867,28.064144170243214
22.277999891480327,0.1876354376665752,22.465635329146902
17.277999891480327,0.5463331198841281,17.824333011364455
14.277999891480327,0.861604715765413,15.13960460724574
19.277999891480327,0.5821042550277049,19.860104146508032
18.277999891480327,0.6288734602430637,18.90687335172339
18.277999891480327,0.38155471743935365,18.65955460891968
17.277999891480327,0.9105916311555298,18.188591522635857
14.277999891480327,0.05207572439710262,14.33007561587743
8.277999891480327,0.8822061669804722,9.1602060584608
8.277999891480327,0.5000434954994493,8.778043386979776
12.277999891480327,0.9096069058810823,13.18760679736141
12.277999891480327,0.5154881973972696,12.793488088877597
12.277999891480327,0.018296628197020937,12.296296519677348
11.277999891480327,0.42341629005841064,11.701416181538738
10.277999891480327,0.7373076790075697,11.015307570487897
14.277999891480327,0.9793883032247095,15.257388194705037
10.277999891480327,0.30163996148843353,10.57963985296876
12.277999891480327,0.4327802180546332,12.71078010953496
9.277999891480327,0.4936413793014669,9.771641270781794
9.277999891480327,0.46792881411943554,9.745928705599763
9.277999891480327,0.42218673132032514,9.700186622800652
6.277999891480327,0.1843955886752351,6.462395480155562
3.2779998914803277,0.8931374503038447,4.171137341784172
4.277999891480327,0.7172017104249209,4.995201601905248
2.2779998914803277,0.4094488261057778,2.6874487175861055
7.277999891480327,0.6596013243903647,7.937601215870692
6.277999891480327,0.5845642186066007,6.862564110086928
2.2779998914803277,0.045693956269055036,2.3236938477493827
3.2779998914803277,0.22843275239947403,3.5064326438798017
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.44242792231435635
4.277999891480327,0.598142010499978,4.876141901980305
7.277999891480327,0.9758758928008611,8.253875784281188
11.277999891480327,0.401144868299669,11.679144759779996
5.277999891480327,0.4229178055543823,5.7009176970347095
6.277999891480327,0.9953435844000955,7.273343475880423
6.277999891480327,0.689570557815955,6.967570449296282
6.277999891480327,0.1520355463093912,6.430035437789718
4.277999891480327,0.6298852585589607,4.907885150039288
2.2779998914803277,0.06530936917891061,2.3433092606592383
4.277999891480327,0.48141657732757803,4.759416468807905
1.2779998914803277,0.8027105042071621,2.0807103956874897
,,0.0
,,1.0388949836397303
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
4.277999891480327,0.38426857764278566,4.662268469123113
8.277999891480327,0.7174841368386549,8.995484028318982
12.277999891480327,0.2765169403567693,12.554516831837097
17.277999891480327,0.6568087528514894,17.934808644331817
21.277999891480327,0.7895462094025234,22.06754610088285
24.277999891480327,0.8946526155338148,25.172652507014142
10.277999891480327,0.6792233936418377,10.957223285122165
14.277999891480327,0.48655731991116724,14.764557211391494
32.27799989148033,0.010768297972298058,32.288768189452625
20.277999891480327,0.14264176551535002,20.420641656995677
18.277999891480327,0.4986830715072301,18.776682962987557
13.277999891480327,0.4636574613000235,13.74165735278035
8.277999891480327,0.9644374107033435,9.24243730218367
7.277999891480327,0.055758394859662275,7.3337582863399895
6.277999891480327,0.8280502757007238,7.106050167181051
7.277999891480327,0.3790118342162634,7.657011725696591
6.277999891480327,0.20341365738392447,6.481413548864252
,,0.0
,,0.0
7.277999891480327,0.6502098199595139,7.928209711439841
9.277999891480327,0.427966506278759,9.705966397759086
9.277999891480327,0.378868789127802,9.65686868060813
10.277999891480327,0.6862057231697971,10.964205614650124
15.277999891480327,0.19276783632018812,15.470767727800515
23.277999891480327,0.4119596976682658,23.689959589148593
25.277999891480327,0.2767584354027903,25.554758326883118
22.277999891480327,0.8020798037827461,23.080079695263073
9.277999891480327,0.3007623740816836,9.57876226556201
4.277999891480327,0.6561696420636096,4.934169533543937
4.277999891480327,0.5815028188169986,4.859502710297326
,,0.0
,,0.0
,,0.0
,,0.0
,,1.1867524236617946
13.277999891480327,0.9201405981042949,14.198140489584622
16.277999891480327,0.489063754032248,16.767063645512575
14.277999891480327,0.611904935375108,14.889904826855435
12.277999891480327,0.9613001890322561,13.239300080512583
6.277999891480327,0.7924414594004778,7.070441350880805
,,0.37715767187285687
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
1.2779998914803277,0.04842150911006815,1.3264214005903958
4.277999891480327,0.2948867742599903,4.5728866657403175
,,0.0
,,0.0
5.277999891480327,0.9657352018713024,6.24373509335163
9.277999891480327,0.6544875077484686,9.932487399228796
13.277999891480327,0.6621932451171126,13.94019313659744
19.277999891480327,0.28020967080406933,19.558209562284397
16.277999891480327,0.7228740082542586,17.000873899734586
16.277999891480327,0.24933718816960493,16.527337079649932
15.277999891480327,0.5424188662743816,15.820418757754709
17.277999891480327,0.12342607103830616,17.401425962518633
18.277999891480327,0.5758454587931396,18.853845350273467
15.277999891480327,0.9651304908961329,16.24313038237646
14.277999891480327,0.25620714386753995,14.534207035347867
16.277999891480327,0.03371169536573859,16.311711586846066
16.277999891480327,0.3529207639014551,16.630920655381782
18.277999891480327,0.9815556223765753,19.259555513856903
22.277999891480327,0.8380579145012561,23.116057805981583
12.277999891480327,0.4459054054798468,12.723905296960174
10.277999891480327,0.45065214966400013,10.728652041144327
10.277999891480327,0.7079447421714491,10.985944633651776
18.277999891480327,0.19809125016035267,18.47609114164068
19.277999891480327,0.7583745207624233,20.03637441224275
17.277999891480327,0.41231651985106055,17.690316411331388
13.277999891480327,0.4927502645038544,13.770750155984182
10.277999891480327,0.5936939083578139,10.871693799838141
6.277999891480327,0.29341499978832086,6.571414891268648
,,0.0
,,0.0
3.2779998914803277,0.18289215988780372,3.4608920513681314
3.2779998914803277,0.917154333317328,4.195154224797656
4.277999891480327,0.7577459143276455,5.035745805807973
3.2779998914803277,0.21793239069234538,3.495932282172673
3.2779998914803277,0.03337015161172152,3.311370043092049
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
3.2779998914803277,0.1648197325234504,3.442819624003778
6.277999891480327,0.6457200929758988,6.923719984456226
10.277999891480327,0.2011918808511215,10.479191772331449
13.277999891480327,0.8777805741225482,14.155780465602875
17.277999891480327,0.7355094013041565,18.013509292784484
21.277999891480327,0.850290671810491,22.12829056329082
17.277999891480327,0.24136452905406713,17.519364420534394
16.277999891480327,0.8950869844701543,17.17308687595048
12.277999891480327,0.8674899217389562,13.145489813219283
4.277999891480327,0.8826855953898054,5.160685486870133
,,0.0
,,0.0
,,0.0
6.277999891480327,0.3077109210915916,6.585710812571919
6.277999891480327,0.6016603245091474,6.879660215989475
7.277999891480327,0.909846312607538,8.187846204087865
11.277999891480327,0.3693333973887789,11.647333288869106
24.277999891480327,0.26428352813524114,24.54228341961557
2.2779998914803277,0.5602013179531471,2.8382012094334748
,,0.0
,,0.0
,,0.0
,,0.0
5.277999891480327,0.104372348726117,5.382372240206444
15.277999891480327,0.8404006520503344,16.11840054353066
13.277999891480327,0.5998646296001588,13.877864521080486
22.277999891480327,0.12759930142804876,22.405599192908376
31.277999891480327,0.9791862356402703,32.2571861271206
36.27799989148033,0.5351361275961182,36.813136019076445
43.27799989148033,3.3406280697471473,46.618627961227475
43.27799989148033,13.64409919284764,56.92209908432797
43.27799989148033,16.20245674431535,59.480456635795676
43.27799989148033,15.836842644368033,59.11484253584836
35.27799989148033,0.40286952953174904,35.680869421012076
43.27799989148033,6.586087641404248,49.864087532884575
35.27799989148033,0.7211651407980284,35.999165032278356
40.27799989148033,0.9353256901084066,41.213325581588734
35.27799989148033,0.4119710229701923,35.68997091445052
36.27799989148033,0.5375175951162063,36.815517486596534
20.277999891480327,0.3979407539351705,20.675940645415498
14.277999891480327,0.9316019656603345,15.209601857140662
9.277999891480327,0.5682618415841354,9.846261733064463
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,1.1691625605204534
4.277999891480327,0.79091957814554,5.068919469625867
14.277999891480327,0.9612197103831335,15.23921960186346
21.277999891480327,0.7546307819933702,22.032630673473697
26.277999891480327,0.7585078578886169,27.036507749368944
27.277999891480327,0.5254519186744062,27.803451810154733
33.27799989148033,0.9025097236345729,34.1805096151149
39.27799989148033,0.8107723700838179,40.088772261564145
38.27799989148033,0.626199040362657,38.904198931842984
42.27799989148033,0.6203387508706584,42.898338642350986
43.27799989148033,4.794255932523342,48.07225582400367
43.27799989148033,11.281271580135737,54.559271471616064
43.27799989148033,7.881606531333816,51.15960642281414
39.27799989148033,0.15048163089835498,39.42848152237868
30.277999891480327,0.4108733297450051,30.688873221225332
20.277999891480327,0.6997773836330516,20.97777727511338
10.277999891480327,0.4613809410729264,10.739380832553254
,,0.4575917309202361
1.2779998914803277,0.18571498379729778,1.4637148752776254
,,0.9059890044992721
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
1.2779998914803277,0.12258929847043842,1.400589189950766
2.2779998914803277,0.465469582102481,2.7434694735828087
13.277999891480327,0.19888495042634347,13.47688484190667
19.277999891480327,0.33686922519736484,19.614869116677692
25.277999891480327,0.004174147764100411,25.282174039244428
29.277999891480327,0.8407195239878043,30.11871941546813
33.27799989148033,0.5412742803500592,33.819274171830386
33.27799989148033,0.5359086060878369,33.813908497568164
29.277999891480327,0.6371251285053212,29.91512501998565
28.277999891480327,0.7239605031191516,29.00196039459948
17.277999891480327,0.3318024623002849,17.609802353780612
18.277999891480327,0.13294531201622206,18.41094520349655
15.277999891480327,0.7885192132148546,16.066519104695182
14.277999891480327,0.9573810407673466,15.235380932247674
7.277999891480327,0.20359288251924923,7.4815927739995765
5.277999891480327,0.8458714003862733,6.1238712918666005
9.277999891480327,0.0371522302634304,9.315152121743758
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
3.2779998914803277,0.17035035489765882,3.4483502463779865
,,0.0
4.277999891480327,0.40116466661038963,4.679164558090717
7.277999891480327,0.5039151943536737,7.781915085834001
12.277999891480327,0.5452944298529463,12.823294321333274
23.277999891480327,0.5430543900219718,23.8210542815023
29.277999891480327,0.9350523917484175,30.213052283228745
35.27799989148033,0.6407976228744374,35.918797514354765
40.27799989148033,0.48259011428365994,40.76059000576399
43.27799989148033,1.3084348349269561,44.58643472640728
43.27799989148033,1.7589164144239433,45.03691630590427
43.27799989148033,0.8615304464242044,44.13953033790453
43.27799989148033,7.746658596588027,51.024658488068354
38.27799989148033,0.4100409495562616,38.68804084103659
26.277999891480327,0.8861323033645725,27.1641321948449
25.277999891480327,0.8429562863825986,26.120956177862926
10.277999891480327,0.7865645365606522,11.06456442804098
,,0.5320477373748859
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
5.277999891480327,0.2770350236223882,5.555034915102715
6.277999891480327,0.05894374202264352,6.336943633502971
4.277999891480327,0.812433894029625,5.090433785509952
15.277999891480327,0.35047782585722054,15.628477717337548
21.277999891480327,0.5692470268607046,21.847246918341032
25.277999891480327,0.2170090499198558,25.495008941400183
19.277999891480327,0.9447346629130635,20.22273455439339
19.277999891480327,0.6482522963547517,19.92625218783508
20.277999891480327,0.33469949582629255,20.61269938730662
12.277999891480327,0.29612374462278623,12.574123636103113
7.277999891480327,0.3362498776260088,7.614249769106336
5.277999891480327,0.4551116876388477,5.733111579119175
1.2779998914803277,0.2834348650362475,1.5614347565165752
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.14618216897021943
4.277999891480327,0.32304325212288276,4.60104314360321
7.277999891480327,0.9193976054686033,8.19739749694893
11.277999891480327,0.6227150790904528,11.90071497057078
15.277999891480327,0.48943950136026615,15.767439392840593
17.277999891480327,0.9711252027795148,18.249125094259842
18.277999891480327,0.22790992659660603,18.505909818076933
19.277999891480327,0.5689787897409424,19.84697868122127
9.277999891480327,0.2620856433879535,9.54008553486828
14.277999891480327,0.039553987073569274,14.317553878553896
15.277999891480327,0.11764020881363813,15.395640100293965
18.277999891480327,0.671331677103165,18.949331568583492
26.277999891480327,0.5880820872154544,26.86608197869578
15.277999891480327,0.6589997989699903,15.936999690450318
18.277999891480327,0.0426121626365763,18.320612054116904
16.277999891480327,0.432217475349546,16.710217366829873
21.277999891480327,0.35079873550022356,21.62879862698055
25.277999891480327,0.08953071072186702,25.367530602202194
28.277999891480327,0.9014709672167669,29.179470858697094
19.277999891480327,0.3688928373187146,19.646892728799042
23.277999891480327,0.5056810416719308,23.783680933152258
18.277999891480327,0.6835826859587897,18.961582577439117
16.277999891480327,0.1997412966024683,16.477741188082796
23.277999891480327,0.3449282444520918,23.62292813593242
32.27799989148033,0.1787714612941116,32.45677135277444
27.277999891480327,0.6726322209574782,27.950632112437805
19.277999891480327,0.4158528512095394,19.693852742689867
17.277999891480327,0.999182566878531,18.27718245835886
16.277999891480327,0.2642895257231501,16.542289417203477
14.277999891480327,0.25557168225928706,14.533571573739614
12.277999891480327,0.024689327706562736,12.30268921918689
11.277999891480327,0.09980968923923861,11.377809580719566
11.277999891480327,0.5711544670629038,11.849154358543231
6.277999891480327,0.08691140536677633,6.3649112968471036
,,0.8700575202290991
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
1.2779998914803277,0.6401002491320602,1.9181001406123879
5.277999891480327,0.7405366006689889,6.018536492149316
9.277999891480327,0.1508058479205996,9.428805739400927
12.277999891480327,0.6298065702999178,12.907806461780245
16.277999891480327,0.2232423273302473,16.501242218810575
19.277999891480327,0.9946795529728831,20.27267944445321
24.277999891480327,0.02807348408724053,24.306073375567568
20.277999891480327,0.6078437433150192,20.885843634795346
1.2779998914803277,0.4854551585867748,1.7634550500671025
17.277999891480327,0.05353028550041827,17.331530176980745
14.277999891480327,0.7558537669628347,15.033853658443162
10.277999891480327,0.8717175121023732,11.1497174035827
1.2779998914803277,0.7419583378618051,2.0199582293421328
1.2779998914803277,0.046831190867298256,1.324831082347626
,,0.6413350997193816
,,1.1221470123388595
1.2779998914803277,0.2525420436346719,1.5305419351149996
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
5.277999891480327,0.594079118051642,5.872079009531969
11.277999891480327,0.5271563504445194,11.805156241924847
17.277999891480327,0.5629479495896952,17.840947841070022
23.277999891480327,0.7339347164866794,24.011934607967007
30.277999891480327,0.058618957868596056,30.336618849348923
36.27799989148033,0.5360796574882514,36.81407954896858
43.27799989148033,0.13996047449681726,43.417960365977144
43.27799989148033,6.812310348229161,50.09031023970949
31.277999891480327,0.6276339283593586,31.905633819839686
32.27799989148033,0.03971735561618317,32.31771724709651
43.27799989148033,5.4457099851614075,48.723709876641735
38.27799989148033,0.4266288990235054,38.70462879050383
26.277999891480327,0.19644262600851903,26.474442517488846
34.27799989148033,0.29774271966407895,34.575742611144406
20.277999891480327,0.40029349745771725,20.678293388938044
21.277999891480327,0.6668486897728307,21.944848581253158
19.277999891480327,0.8133692677162543,20.09136915919658
8.277999891480327,0.7546494972486109,9.032649388728938
9.277999891480327,0.17870267908847026,9.456702570568797
6.277999891480327,0.6511361678994412,6.929136059379768
,,0.0414868541807091
,,0.0
2.2779998914803277,0.24036351273698742,2.518363404217315
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
3.2779998914803277,0.5728579803401428,3.8508578718204705
,,0.0
1.2779998914803277,0.12413343131733812,1.4021333227976658
6.277999891480327,0.3180357918470289,6.596035683327356
8.277999891480327,0.6929917257431146,8.970991617223442
8.277999891480327,0.11647966560608047,8.394479557086408
10.277999891480327,0.16774837181740665,10.445748263297734
13.277999891480327,0.4302207173671917,13.708220608847519
2.2779998914803277,0.5226451500891622,2.80064504156949
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
,,0.0
